"GeneSymbol","logFC","adj.P.Val","P.Value","Degree","Betweenness","Closeness","Centrality_Rank","Louvain_Module","Module_Size","Rank","Score","MCC_Hub","Is_MCC_Hub","Top_Centrality","Major_Module","Strong_DEG","Priority_Score","Direction","Validation_logFC","Direction_consistency","Validated_in_GSE19435"
"TIFA",-1.40683114430665,0.000310272295665304,7.67288520965202e-06,1,0,0.248064501103291,411,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",-30.3585575714286,"Consistent","Yes"
"ACOT1",1.61803520302217,0.000315754686098044,7.86194471536278e-06,0,0,NA,752,254,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"LY9",1.27247467444089,0.000315928927714542,7.87674353089055e-06,2,0,0.270033158656862,355,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"MTMR9LP",-1.69916500875246,0.00032467300911498,8.15961681563976e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",NA,NA,"No"
"ITGB3",-1.47751543159606,0.00032618944343926,8.23916508274304e-06,8,3483,0.297210568496329,122,7,31,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TOP6BL",2.06242686432512,0.000328170978567282,8.33785383076238e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",36.0495405714286,"Consistent","Yes"
"NOP2",1.39632914762192,0.000330114608419431,8.41519316840623e-06,17,750,0.248986656924656,50,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",85.6282157142858,"Consistent","Yes"
"LRIG1",1.21771105444212,0.000332299710144339,8.48912456412028e-06,3,457,0.285683988597591,256,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",63.5233614285714,"Consistent","Yes"
"RTBDN",1.88717726526355,0.000339859075937561,8.71396627131306e-06,0,0,NA,771,273,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"CYP2R1",1.61024861725369,0.000345351091639666,8.90596493017537e-06,1,0,0.178460864662372,489,16,16,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",28.1290957142857,"Consistent","Yes"
"SFI1",1.54165297162438,0.000360219580903775,9.37518883107075e-06,0,0,NA,643,145,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",25.8876055714286,"Consistent","Yes"
"LINC01061",-1.50847554235099,0.000364346219634873,9.49609782495667e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",NA,NA,"No"
"TRIM5",-1.06857415288424,0.000366312238933462,9.5628504711939e-06,2,457,0.30968900597267,314,11,53,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"CLECL1",1.9447941700665,0.000373381389829824,9.81063930001083e-06,0,0,NA,691,193,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"BNIP1",1.78506033589901,0.000375208051529981,9.8745232591257e-06,1,0,1.00300902708124,404,13,2,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"PRR27",-1.80525748665517,0.000377383780353911,9.95575343145334e-06,0,0,NA,1006,508,1,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",NA,NA,"No"
"RAD17",1.80430305328818,0.000403694799045475,1.08806393932987e-05,7,457,0.201589564526927,138,14,17,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"MPL",-1.08431108617611,0.000438669174837716,1.20740599879111e-05,4,251,0.320100419275636,213,6,101,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"PTRH1",1.65053536178079,0.000452555783354529,1.25808418950371e-05,0,0,NA,742,244,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"ABHD14B",1.55200127085591,0.000461871133381145,1.28886992398287e-05,0,0,NA,618,120,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"PFKFB2",-1.96720493720813,0.000470108278556719,1.31981871517903e-05,0,0,NA,968,470,1,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",NA,NA,"No"
"PROS1",-1.18174350473522,0.000470655396838406,1.32235123458018e-05,1,0,0.21781912642165,487,6,101,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"CLEC2D",1.02038058551108,0.000483354781071378,1.36826521202692e-05,1,0,0.25376604322223,421,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"PYROXD2",2.16922271824877,0.000496582968812519,1.41727645393762e-05,0,0,NA,753,255,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"B4GALNT4",1.62602157322906,0.000499932841151542,1.43107112116382e-05,0,0,NA,822,324,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"NAA80",1.93962113796182,0.000521573013347727,1.51527157721433e-05,1,0,0.797448165869219,460,21,3,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",21.0227102857143,"Consistent","Yes"
"PDZD4",1.61833808590517,0.000521573013347727,1.51347188377898e-05,0,0,NA,979,481,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"POLR3H",1.00272681045443,0.000521573013347727,1.51731134284639e-05,3,0,0.202373067237789,276,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"SLC9A3-OT1",1.60866070344828,0.000537231388848414,1.57082540704126e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",16.7727865714286,"Consistent","Yes"
"CD244",1.40260948126108,0.000576912918713238,1.7113585278789e-05,4,1,0.293308092613631,225,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",32.3568557142857,"Consistent","Yes"
"POLR1F",1.74255453108005,0.00058214714950992,1.73543474944415e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"ELAC2",1.53564388048892,0.000610525517141339,1.85364186991739e-05,2,469,0.218818171654734,297,17,23,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"NTN3",-1.7524166890899,0.000617330464580527,1.88606605913426e-05,0,0,NA,637,139,1,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",NA,NA,"No"
"C5",-1.3943917034532,0.000636561745714024,1.97581994710415e-05,2,197,0.246057439906649,324,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"UBASH3A",1.14765040921059,0.000642080653009949,2.0004834062591e-05,1,0,0.251636461134254,429,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"SHLD1",1.74185843649384,0.000674676997602647,2.11983795482274e-05,0,0,NA,569,71,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"MRPL48",1.0090693375936,0.000713355300044441,2.26855171532839e-05,5,0,0.235335224236445,196,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"CMTM5",-1.05315045527094,0.000719884791488646,2.29388878319412e-05,1,0,0.201288421696606,496,7,31,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"NBN",-1.56936714423892,0.00075108213840823,2.42669294152349e-05,7,0,0.199196862605921,148,14,17,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",-168.575614285714,"Consistent","Yes"
"MAP6D1",1.52760350206158,0.000776956853490638,2.53825755316647e-05,0,0,NA,717,219,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"BTLA",1.25435776730911,0.000787168431679964,2.57828452458958e-05,13,104,0.308487930914869,74,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"KLRF1",1.14277565763301,0.000796545078140786,2.61574266095649e-05,4,5,0.262094397474738,223,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"OPLAH",-2.42826100464286,0.00082334502454742,2.73512808010608e-05,0,0,NA,954,456,1,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",NA,NA,"No"
"KLRC1",1.11248702415025,0.000823987798933549,2.74075253990939e-05,12,1143,0.319446924381752,80,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"ZNF35",1.66828534323276,0.000826862207976991,2.75731612196176e-05,0,0,NA,914,416,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"FCHO1",1.1549777106835,0.000829180772537293,2.76680336541418e-05,1,0,0.213743821030152,482,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"SARS2",1.17256815860099,0.000834235134610758,2.79896165219882e-05,2,0,0.225529773377047,372,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"PDCD2L",1.62867858801724,0.000927233504182138,3.18227120311021e-05,0,0,NA,626,128,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"CD24",1.13003864113177,0.000927458685343874,3.18506486762458e-05,5,483,0.305248067373181,180,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"TUT1",1.59841969695074,0.000948758988714013,3.27830168656448e-05,1,0,0.165379200424064,464,19,5,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"PIAS3",1.48348057707389,0.000961869781719266,3.33175025490191e-05,3,457,0.297271334735312,259,11,53,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"MEG3",1.67077661899507,0.000987708498765639,3.44007215699324e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"PDGFA",-1.36485671252586,0.00102416355794014,3.60173544862182e-05,4,0,0.292899364766509,230,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"H4C8",-1.40738878865148,0.001037339033699,3.66783719649666e-05,17,10.6666666666667,0.268513980315228,57,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"S100A12",-1.08563796703448,0.0010587193977738,3.79271251695123e-05,3,85,0.300968487679349,267,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",-2541.36927142857,"Consistent","Yes"
