"Gene","GeneSymbol","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1716583","NME7",29922,0.614851619396552,-0.17493061254386,1.58207235820398,0.119114378638554,0.412257016964462,-5.27971049448332
"ILMN_1712708","TRIM47",91107,0.472378881275862,0.532019639035088,1.58207920476777,0.119112814564485,0.412257016964462,-5.27970017883824
"ILMN_2402674","DPM3",54344,0.170319809150246,0.115194601631579,1.58196564572518,0.11913875887428,0.412267764700059,-5.27987127176553
"ILMN_1732772","PPME1",51400,0.232566312689655,-0.0367919972807018,1.58180707023803,0.119174995487233,0.412332738397005,-5.28011016960386
"ILMN_1754600","FNBP1L",54874,-0.612738102167488,-0.141567783859649,-1.58156652458768,0.11922998029527,0.412492762915757,-5.28047251567345
"ILMN_1710001","RPL41",6171,-0.415445367205665,-0.053516514245614,-1.58146251638301,0.119253761189335,0.4125146033934,-5.28062917287841
"ILMN_2307150","GPIHBP1",338328,-0.215589579688424,0.10460114645614,-1.58125589857296,0.11930101451043,0.412617619825872,-5.28094035276001
"ILMN_1678066","YY1AP1",55249,-0.593722769256157,0.772422162333333,-1.58120450981975,0.11931276941322,0.412628059760987,-5.28101774179434
"ILMN_1759595","RTL10",79680,0.340388134182266,-0.272012690368421,1.58108984292428,0.1193390022107,0.412688564461384,-5.28119041642642
"ILMN_3250879","ANGPT2",285,0.502465368682266,0.500831903508772,1.58093425621572,0.119374603810462,0.41275123810922,-5.28142469308632
"ILMN_1669424","YBX1",4904,-0.207989525853448,0.0540039442982456,-1.58079911630121,0.119405533671797,0.412802786202147,-5.28162816461101
"ILMN_1699809","CAPNS2",84290,-0.589126115147783,0.78323627877193,-1.58053755676601,0.119465415860153,0.412974533886474,-5.28202193286824
"ILMN_2236714","CSTF1",1477,0.519286726444581,0.495556338052632,1.5803124392853,0.119516974231586,0.41309229490904,-5.28236079122166
"ILMN_1734184","PLBD2",196463,0.55625422062069,0.523654257298246,1.58008909826333,0.119568143419593,0.413213855232706,-5.28269693192064
"ILMN_1670957","LGALS8-AS1",100287902,-0.609933304997536,0.687652754280702,-1.5799610590437,0.119597486155369,0.413244059639988,-5.28288961848761
"ILMN_2402874","EPHA5",2044,-0.224916618974138,0.109182849964912,-1.57992988871191,0.119604630333438,0.413244059639988,-5.28293652464174
"ILMN_1773073","PHYH",5264,0.295865165534483,-0.272057874263158,1.579717047348,0.119653422320681,0.413352164250154,-5.28325679279051
"ILMN_1794729","KRT20",54474,-0.617462363646552,-0.0544670415964912,-1.57963718139764,0.119671735006521,0.413361145871635,-5.28337695905697
"ILMN_3310925","MIR633",693218,-0.439305573144089,0.394892474947368,-1.57955117343966,0.119691458529835,0.413392853954124,-5.28350636036844
"ILMN_1655045","MCHR2-AS1",728012,-0.394591731720443,0.283558197052632,-1.57942974154467,0.119719309992806,0.413458813269247,-5.28368904698014
"ILMN_1746673","SEPTIN3",55964,-0.288885098435961,0.175926319614035,-1.57921302894263,0.119769027860251,0.413555184392442,-5.28401504546205
"ILMN_1667222","MTX1",4580,-0.207096811669951,0.119489340894737,-1.57919616263054,0.119772897999264,0.413555184392442,-5.28404041556074
"ILMN_1696048","MEDAG",84935,-0.633994795147783,0.769027933859649,-1.57902076193873,0.119813151348879,0.413588542386734,-5.28430423642293
"ILMN_2344079","ZGPAT",84619,0.30133446185468,-0.132811602105263,1.57899889337186,0.119818170808954,0.413588542386734,-5.2843371271394
"ILMN_2204526","DYNLT4",343521,-0.641117233093596,-0.460060866210526,-1.57867513761875,0.119892501767282,0.413633509932104,-5.28482401283044
"ILMN_1791838","LYG1",129530,0.634972168362069,0.775190712982456,1.57868871380575,0.119889384071471,0.413633509932104,-5.28480359788188
"ILMN_1680465","ARL5B",221079,-0.532947683757389,-0.414491401596491,-1.57882210559393,0.119858754854617,0.413633509932104,-5.28460300382091
"ILMN_1716797","CD302",9936,0.17141354504064,0.0653268609298246,1.57884818068904,0.11985276826638,0.413633509932104,-5.28456379038049
"ILMN_1739594","ACOT11",26027,0.351934501211823,0.165816069210526,1.57822933093119,0.119994914998174,0.413896138923445,-5.28549429741614
"ILMN_1757106","MARCHF6",10299,-0.228249610950739,-0.0148328864736842,-1.578125655707,0.120018741929397,0.413917867839894,-5.28565015159712
"ILMN_1699476","RPE",6120,0.285465436901478,-0.146253646912281,1.57725742790972,0.120218429754222,0.41445895492672,-5.28695498408792
"ILMN_1780236","PMM1",5372,0.24237714107266,0.0682771537017544,1.57696945942869,0.120284719911674,0.414579446241507,-5.28738761781143
"ILMN_1718936","LST1",7940,-0.201388077508621,0.123296077912281,-1.5768972461011,0.120301347977622,0.414579446241507,-5.28749609723812
"ILMN_3248904","LOC100132062",100132062,-0.400133033995074,0.343838771964912,-1.57657294717781,0.120376044829047,0.414756417662731,-5.28798320556568
"ILMN_3283326","ZNF607",84775,-0.654443714110837,-0.0323840031754386,-1.57646368145537,0.12040122075716,0.41478264460842,-5.28814730585053
"ILMN_3235031","VDAC1",7416,0.599525799751231,0.116323330333333,1.57633293891041,0.120431350721009,0.414795677525265,-5.28834364733446
"ILMN_3289037","SHOX",6473,-0.578698786660098,0.593812332666667,-1.57634678720424,0.120428159058449,0.414795677525265,-5.28832285148495
"ILMN_1680378","RBM45",129831,0.333595549568965,-0.0669715099649123,1.57628903984685,0.120441468734009,0.414800277801954,-5.28840956903032
"ILMN_1725312","RASA1",5921,0.133811890628079,-0.0161530413859649,1.57598473825217,0.120511624026555,0.414940542426918,-5.28886648194805
"ILMN_3224126","PPFIBP1",8496,0.635375112928571,0.691370869438596,1.57570259477797,0.120576700192033,0.414987777662539,-5.28929005201027
"ILMN_1749827","NT5C1B",93034,-0.619209033369458,0.576257921842105,-1.57572347788374,0.120571882553416,0.414987777662539,-5.28925870346585
"ILMN_3249588","DEFB132",400830,-0.499684974496305,0.421766282614035,-1.57571017865468,0.120574950607891,0.414987777662539,-5.28927866756486
"ILMN_1657478","MAGEL2",54551,-0.185150518289409,0.000632473894736837,-1.57567193019745,0.120583774653102,0.414987777662539,-5.28933608326548
"ILMN_1780827","EPS8L2",64787,0.69904089101601,-0.136057269315789,1.57563190275147,0.120593009672311,0.414989321663601,-5.28939616808377
"ILMN_1678841","UBD",10537,-0.635659352841133,-0.443551936263158,-1.57536905666675,0.120653666892116,0.415057390348945,-5.28979068912857
"ILMN_1749667","OBSCN",84033,0.612585685084975,-0.239666089280702,1.57535579024936,0.120656729044293,0.415057390348945,-5.28981059987227
"ILMN_1742400","CEP350",9857,-0.16777110476601,-0.0893510635263158,-1.57538560912556,0.120649846343945,0.415057390348945,-5.28976584635371
"ILMN_3250614","EIF2AK1",27102,-0.428211587270936,0.0492848292280702,-1.57528674192006,0.120672667775657,0.415064061103372,-5.28991422775225
"ILMN_1694502","PRIM1",5557,0.202657481509852,-0.144924309824561,1.57513185546091,0.120708427053347,0.415114294317506,-5.29014666655651
"ILMN_2414878","STXBP1",6812,-0.619704913823892,-0.311800675035088,-1.57493644916456,0.120753553454078,0.415209018869363,-5.2904398838141
"ILMN_1803136","RAB4B",53916,-0.129492307539409,0.0605463144385965,-1.57473056363272,0.12080111454691,0.415312086269115,-5.29074878967809
"ILMN_1788759","DSCAM",1826,-0.429562567737685,-0.0965859531754386,-1.57452200973674,0.120849307387671,0.415417295285814,-5.29106166140104
"ILMN_1718610","ARHGAP17",55114,0.146079543607143,-0.0603795802982456,1.57448047544245,0.120858907016805,0.415420059479711,-5.29112396645379
"ILMN_1710543","SLC39A3",29985,-0.239022923538177,0.0320130645263158,-1.57411317081805,0.120943827087678,0.41565145144278,-5.29167488983585
"ILMN_3248428","LINC00028",140875,-0.323913044779557,0.204653596719298,-1.57395224212034,0.120981048561301,0.415688629754024,-5.29191623110656
"ILMN_1789358","ZNF628",89887,-0.67758903637931,-0.0285710666666667,-1.57388244644309,0.120997194582128,0.415713864647451,-5.29202089514348
"ILMN_1683273","SNAPC5",10302,0.62968412370936,-0.16797002277193,1.57377628455153,0.121021756613777,0.415737769046861,-5.29218008499486
