"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID"
"ILMN_1662128",-28.1254714285714,56.1268014285714,-7.34465047008983,5.65707467443349e-06,0.0025328643608842,2.29423209458936,"ISY1","57461"
"ILMN_2224143",187.625857142857,339.606857142857,7.32781975242906,5.79669526970568e-06,0.00257178290224951,2.28150008492298,"MCM3","4172"
"ILMN_1665428",-305.941385714286,602.935078571429,-7.31467342021107,5.90829198386375e-06,0.00258833579932481,2.27152614947083,"GSDMD","79792"
"ILMN_1801869",176.0932,261.3025,7.30485610137149,5.99311405699861e-06,0.00258833579932481,2.26406122019281,"WDR75","84128"
"ILMN_1705871",58.3120114285715,97.7879657142857,7.31075172226267,5.9420219510591e-06,0.00258833579932481,2.26854586552554,"DDHD2","23259"
"ILMN_1737271",28.4697142857143,41.8946714285714,7.29431129042962,6.08566162402968e-06,0.00260525038804842,2.25602721029143,"TTC16","158248"
"ILMN_2209578",322.957428571429,450.516114285714,7.27934965635078,6.21958254477459e-06,0.00263942858202291,2.24459972497259,"AGAP6","414189"
"ILMN_1737308",-634.819085714285,929.411971428571,-7.26238551396934,6.37521634206698e-06,0.00267268986188702,2.23160244204746,"GLRX","2745"
"ILMN_1753111",-609.007914285714,583.855628571429,-7.22535398320016,6.72947613259825e-06,0.00278320867541689,2.20308085812807,"NAMPT","10135"
"ILMN_2108938",392.917042857143,614.097535714286,7.1894036471767,7.09340612624795e-06,0.00284963194813164,2.17519489709085,"FNBP4","23360"
"ILMN_1809173",-308.295814285714,513.456021428571,-7.17543178931807,7.240422956956e-06,0.00284963194813164,2.16430453770704,"LINC00265","349114"
"ILMN_1815500",266.37736,284.093705714286,7.18190009575571,7.17196375515207e-06,0.00284963194813164,2.16934993076486,"ITPR3","3710"
"ILMN_1667081",150.152518571429,233.554312142857,7.19967863509198,6.98730925950293e-06,0.00284963194813164,2.18318489288181,"CCND2","894"
"ILMN_1798475",-35.2170958571429,35.3742192142857,-7.19189586048897,7.06751630753963e-06,0.00284963194813164,2.17713434758292,"CSF2RB","1439"
"ILMN_1702858",56.8431814285714,88.7739092857143,7.15216047194999,7.49250508128714e-06,0.00290945652856589,2.14609999791755,"ADHFE1","137872"
"ILMN_1675848",-2074.956,7832.65714285714,-7.11548211226963,7.90887450788079e-06,0.00292406668642505,2.11724003480938,"MYL12A","10627"
"ILMN_1737298",497.025114285714,895.3343,7.12603287169021,7.78664870685627e-06,0.00292406668642505,2.12556283555529,"MAT2A","4144"
"ILMN_1734895",-478.873257142857,1093.09737142857,-7.13343139886582,7.70213467158746e-06,0.00292406668642505,2.13138889507592,"SFT2D1","113402"
"ILMN_1710514",-350.1966,519.812871428571,-7.11942590249984,7.86295127788933e-06,0.00292406668642505,2.12035302534922,"BCL3","602"
"ILMN_1652082",-191.732228571428,497.0845,-7.11737206471937,7.88683171577521e-06,0.00292406668642505,2.11873214660812,"ELF4","2000"
"ILMN_1690546",70.8756214285714,102.987575,7.12417534356201,7.80802133938813e-06,0.00292406668642505,2.1240987888388,"PPP3CC","5533"
"ILMN_2198376",-316.381885714286,789.463571428571,-7.10372598710819,8.04746171738472e-06,0.00295293439243253,2.10794631792056,"PSMA4","5685"
"ILMN_2072973",101.6445,209.924678571429,7.09776821794308,8.11867498807019e-06,0.00295683354808052,2.10322835320571,"TOP3A","7156"
"ILMN_1804327",235.650442857143,542.678592857143,7.06628588924094,8.50623054804503e-06,0.00305242330467825,2.07820679623911,"NAP1L4","4676"
"ILMN_1756982",-1023.94671428572,3209.10035714286,-7.06116076428517,8.57115482465244e-06,0.00305327057596725,2.07411897846724,"CLIC1","1192"
"ILMN_2057573",690.6332,1075.59525714286,7.02460001276955,9.04980140320466e-06,0.00310626274244552,2.04483999956058,"ESYT2","57488"
